Code Iris;Commune;Nombre de 65 ans et plus;Nombre de moins de 20 ans;Nombre de familles monoparentales;Nombre de personnes âgées de 75 ans et plus;geom;geo_point_2d
59257;Fromelles;171.240677966;192.027118644;9.89830508475;78.1966101695;"{""type"": ""Polygon"", ""coordinates"": [[[2.8480591258, 50.5929419936], [2.8479181347, 50.5929418208], [2.8445431424, 50.5951086434], [2.843779809, 50.5961882489], [2.8421851898, 50.5988508379], [2.8407307234, 50.6012874134], [2.8343942325, 50.6104808314], [2.8318779320000003, 50.619793014], [2.8313862588000003, 50.6200194012], [2.8315295482, 50.6201981877], [2.8379422724000003, 50.6255186916], [2.8424345578, 50.6290531976], [2.8432148234, 50.6294984156], [2.8434251958, 50.6294529119], [2.8458050748, 50.6277381996], [2.8494773524, 50.6268892441], [2.8554088044, 50.6263443704], [2.8560435682, 50.6263863903], [2.8573177227, 50.6268294007], [2.8606854504, 50.6288686106], [2.8615853579, 50.6279398743], [2.8619802009, 50.6275023651], [2.8624799007, 50.6268971499], [2.8637668339, 50.6252553594], [2.8649150917, 50.6237381453], [2.8655727589, 50.6225928258], [2.8655250353, 50.6214485335], [2.8664784755, 50.6183408087], [2.8678698594, 50.616540219], [2.8696149623, 50.6142822799], [2.8710142386, 50.6126162711], [2.8758861703000003, 50.6068353172], [2.8788999118, 50.6039430722], [2.8797367064, 50.6031316778], [2.8773811349000002, 50.6016171366], [2.8739705976, 50.5996760779], [2.8714834898, 50.5984493723], [2.8728580337, 50.5952135905], [2.8730650484, 50.5947551907], [2.8715095736, 50.5943138243], [2.8690402407, 50.5939657121], [2.8681225931, 50.5938794793], [2.866140454, 50.5943189166], [2.856838228, 50.595573976], [2.8487649648, 50.5931178651], [2.8480591258, 50.5929419936]]]}";50.6106072588, 2.85400755334
59320;Illies;158.0;414.0;48.0;90.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.8215700322, 50.5439679248], [2.8193974594, 50.5449188691], [2.8151107997, 50.545787654], [2.8130126942, 50.5486306142], [2.8129440771, 50.5488997729], [2.8131595165, 50.5493030935], [2.8134410941, 50.5493465996], [2.8145166129, 50.5499253319], [2.8163058016, 50.5529778282], [2.813725541, 50.5554637355], [2.8135616905000003, 50.5605192687], [2.8157015954, 50.5633146645], [2.81565647, 50.5660152351], [2.8142369152, 50.5684471815], [2.8117094898, 50.5708855034], [2.8100879353, 50.573725445], [2.8084992963, 50.5778667853], [2.8082277248, 50.5788545157], [2.8088044006, 50.5788069411], [2.8171373775, 50.5807760591], [2.8258517841, 50.5831005552], [2.8259222659, 50.5831006541], [2.8263388747000002, 50.582471196], [2.8278661793, 50.5802134255], [2.8364205546, 50.5711907181], [2.8467825889, 50.5658368207], [2.8490260037, 50.564885511], [2.8493717172, 50.564255873], [2.8506213195, 50.5624524705], [2.8524971382, 50.5599281876], [2.8529857046, 50.5595670652], [2.8549634466000002, 50.5587517486], [2.8547466372, 50.5582049007], [2.8543867409, 50.5574442722], [2.8518127001, 50.5550331483], [2.8499692836, 50.5538291346], [2.8491955616, 50.5539224366], [2.8469224679, 50.5532141886], [2.8421113661, 50.5509822646], [2.8420365626, 50.5505782774], [2.8403335267000003, 50.5505410911], [2.8365985505999998, 50.5502418305], [2.8335433702, 50.5488636322], [2.8249041134, 50.5451664168], [2.8217833384, 50.5441917209], [2.8215700322, 50.5439679248]]]}";50.5626962698, 2.82855993382
59421;Mouvaux;2549.83355043;3363.54420432;464.86203979;1343.54357014;"{""type"": ""Polygon"", ""coordinates"": [[[3.1206061643, 50.7083809259], [3.1211809865, 50.7088272363], [3.1235456714, 50.7101547477], [3.1261134967, 50.711286389], [3.1301426589, 50.7129216474], [3.1324252095, 50.7134899346], [3.1336484579, 50.7148274284], [3.1334226942, 50.7154979682], [3.1358554017999998, 50.7161342254], [3.1392767668, 50.7169972498], [3.1413496264, 50.7172838474], [3.1441968131, 50.7145347847], [3.1500948913, 50.7098904385], [3.1507643257, 50.7088092466], [3.153187897, 50.7027887747], [3.1530414023, 50.7024757847], [3.1510284774, 50.700327326600004], [3.1504546334, 50.6997923104], [3.1482277786, 50.698326935], [3.1429099744, 50.6934641656], [3.142908306, 50.6933744327], [3.1426912692, 50.6930624046], [3.1374877548, 50.6908446339], [3.1325447024, 50.6907961617], [3.1321966049, 50.6911115028], [3.1315883132, 50.6918677178], [3.1310935409, 50.6928230208], [3.1296505113, 50.6953083921], [3.1221672311, 50.7052854075], [3.1206061643, 50.7083809259]]]}";50.7042074083, 3.13745225549
59426;Neuville-en-Ferrain;1934.10082928;2639.81856334;346.582308543;852.430137961;"{""type"": ""Polygon"", ""coordinates"": [[[3.1408846187, 50.7580212923], [3.1430968187, 50.7584548379], [3.1448726750000002, 50.7591391881], [3.1461034059, 50.7596357288], [3.1509453668, 50.7619018087], [3.1546498345, 50.7640111946], [3.160795052, 50.7700616379], [3.1601864458, 50.7717689807], [3.1602573367, 50.7718137516], [3.1616086498, 50.772262421], [3.1618880518, 50.7720269805], [3.1634871623, 50.7703569151], [3.1675350084, 50.7652174784], [3.1716306678, 50.760650254], [3.1832521974, 50.7499005937], [3.184297058, 50.749041257100004], [3.1832323732, 50.7487341666], [3.1763244287, 50.746584401], [3.1665508559, 50.7428292882], [3.161310905, 50.7413305492], [3.1566018476, 50.7403836477], [3.1551844291, 50.7402140419], [3.1531195306, 50.7400927744], [3.1401601894, 50.7402668653], [3.1388268313, 50.7408139092], [3.1401220246, 50.7422947701], [3.1423668482, 50.7494794175], [3.1409399393, 50.7570701321], [3.1408846187, 50.7580212923]]]}";50.7527876779, 3.15927937278
59482;Quesnoy-sur-Deûle;1014.74086737;1927.20717397;220.574721348;517.921303844;"{""type"": ""Polygon"", ""coordinates"": [[[3.0350189237, 50.7318175161], [3.0359118056, 50.730906506], [3.0407927143, 50.7262955718], [3.0417717371, 50.7255190793], [3.0428371589, 50.7249749505], [3.046422309, 50.7236537276], [3.0477607154, 50.7233768504], [3.0485352247, 50.7232383653], [3.0464717848, 50.7221291834], [3.0456776769, 50.7209136232], [3.044799379, 50.7187657782], [3.0450201813, 50.7159562049], [3.0451427731, 50.7155433945], [3.0457312296, 50.7145399778], [3.0439517749, 50.7112384776], [3.0398386295, 50.7086851788], [3.0315150386, 50.7063913037], [3.0197776069, 50.7023216296], [3.0180602149, 50.7006268225], [3.0179881069, 50.7004931296], [3.0176815245, 50.7005640633], [3.0094286157, 50.70094005], [3.0039306047, 50.6981029595], [2.9938403435, 50.6943806886], [2.9929220644, 50.6942505246], [2.9823647298, 50.6935881308], [2.9818716167, 50.6937702213], [2.9802634261, 50.6949984429], [2.9724965675, 50.7015951134], [2.9718022631, 50.7025497229], [2.9670793853, 50.7099919144], [2.9668008348, 50.7102170689], [2.9665942064, 50.7106665731], [2.9644452468, 50.7138703138], [2.9636092583, 50.7148616096], [2.9634786098, 50.7157140233], [2.9636279715000002, 50.7163412916], [2.9640613677000003, 50.7170565783], [2.9663688143, 50.7201215489], [2.9667107372, 50.7203352009], [2.9675274441, 50.720789456], [2.9774471166, 50.7183994164], [2.9817487656, 50.7169042985], [2.9863839373000003, 50.7145736624], [2.9931094897, 50.7182523161], [2.9978175021, 50.7216891906], [3.0006149134, 50.7237817298], [3.0034846645, 50.7260177661], [3.0066982462, 50.728556998], [3.007696441, 50.7292236337], [3.008621116, 50.7297126008], [3.0136743463, 50.7313533045], [3.0156403305, 50.7293601753], [3.0193704335, 50.7273245737], [3.0225746425, 50.7290531314], [3.023730559, 50.7309300635], [3.0248821467, 50.7324570357], [3.024952861, 50.7325018863], [3.0252356281, 50.7325000347], [3.0347601821, 50.7317996427], [3.0350189237, 50.7318175161]]]}";50.7129500126, 3.00683038137
59522;Sailly-lez-Lannoy;273.0;448.0;52.0;112.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.2209039268, 50.6551164206], [3.2215305628, 50.6550838955], [3.2219942174, 50.6555452296], [3.2323033439, 50.6545526957], [3.244100431, 50.6519240075], [3.2450790318, 50.6514231219], [3.2454888768, 50.6506577208], [3.2467789443, 50.6440367426], [3.2485035849, 50.6380412198], [3.250656265, 50.6361863988], [3.2506560411, 50.6361415278], [3.2503624512, 50.6355605865], [3.2469534876, 50.6350469048], [3.2426479223, 50.6367389692], [3.2421707434, 50.6396215328], [3.2376606761, 50.6411603514], [3.232937683, 50.641581217], [3.2263037667, 50.6382559708], [3.2224647540999998, 50.6365344668], [3.222111582, 50.6364471513], [3.2127129362, 50.6370074488], [3.2072933955, 50.6344445886], [3.2062386712, 50.6346312155], [3.2062443787, 50.6349901773], [3.2061025756, 50.638947162], [3.2090565729, 50.6458065775], [3.2150885718, 50.6509985663], [3.220810152, 50.6546580148], [3.2209039268, 50.6551164206]]]}";50.6451151206, 3.22740783959
59523;Sainghin-en-Mélantois;449.570644262;584.505895906;72.3874442342;190.090808365;"{""type"": ""Polygon"", ""coordinates"": [[[3.1636655967, 50.5712471476], [3.1612214778, 50.5733271867], [3.1575350744, 50.5761859946], [3.1526518623, 50.5791430896], [3.15088791, 50.5798722233], [3.1504665984, 50.5799203026], [3.1448259501, 50.5805400098], [3.136657535, 50.5815894796], [3.1353543014, 50.5818287454], [3.1337975578, 50.5821553283], [3.1334108649, 50.5857008448], [3.1330617369000002, 50.5858825131], [3.1335669053, 50.5865972702], [3.1358259671, 50.5904944007], [3.1369065693, 50.5928069255], [3.1399715345, 50.5998289591], [3.1379419099, 50.6011962872], [3.1388669897, 50.6017148908], [3.1551851443, 50.601635423], [3.1680654749, 50.60119055], [3.1728147316, 50.601974698], [3.1729543039, 50.6019646313], [3.1756777466, 50.6004665142], [3.1787588847, 50.5992792427], [3.1791800115, 50.5991413216], [3.1800546427, 50.6000330421], [3.182115527, 50.6010055872], [3.1824680546, 50.6010032743], [3.1886966934, 50.597632017], [3.1907160262, 50.5961830922], [3.1914536638, 50.5940154384], [3.1916597238, 50.593700104], [3.1921460091, 50.5932936896], [3.1929756364, 50.5923455568], [3.1924730727, 50.5918105394], [3.1920464425, 50.5915895219], [3.1893753265, 50.5902536823], [3.1857775852, 50.5883941433], [3.1823149739, 50.5844610885], [3.180802375, 50.582497788], [3.1810663203, 50.5814195087], [3.1824872729, 50.5779467921], [3.1848029202, 50.5733023608], [3.1840999916, 50.5733967474], [3.1825495597, 50.5733622418], [3.1823379961000002, 50.5733185752], [3.1826422602, 50.5713346303], [3.1823682333, 50.5696091174], [3.1817427082, 50.5681013141], [3.1810272391, 50.5674337115], [3.1803169788, 50.5670344541], [3.1789133283, 50.5674035719], [3.1746922546, 50.5684722498], [3.1712535903, 50.5692587821], [3.1675226226, 50.5694792825], [3.1639456032, 50.571110356], [3.1636655967, 50.5712471476]]]}";50.5876380348, 3.16339877344
59524;Sainghin-en-Weppes;918.008204115;1513.86559625;209.014973841;448.404817182;"{""type"": ""Polygon"", ""coordinates"": [[[2.9003993534, 50.535343833], [2.8996906352, 50.534809215], [2.8982692931000003, 50.5336044309], [2.8979147745000002, 50.5334264227], [2.8939638467, 50.5338027715], [2.8914995637, 50.5337243453], [2.8872563426, 50.5331604797], [2.8870440996, 50.532981672], [2.8870556641, 50.5341036312], [2.8869218554, 50.5347407752], [2.8869688225, 50.5376560783], [2.8873232317, 50.5378789944], [2.8891633253, 50.5388132113], [2.8942064281, 50.5416700343], [2.8952839499, 50.5436832498], [2.8955035815, 50.5444095493], [2.8941928403, 50.5467923117], [2.8929475173, 50.5488259662], [2.8910098835999998, 50.5517502483], [2.8853705148, 50.5524120293], [2.8837446225, 50.551871994], [2.8817359682, 50.5529668807], [2.8794641294, 50.5545021659], [2.8773695437, 50.5560896384], [2.8793567642999998, 50.5575617407], [2.8810601255, 50.5587651756], [2.8835545987, 50.5603238528], [2.8835557999, 50.5604136063], [2.8832822778000002, 50.5610963646], [2.8814726495, 50.563078171], [2.8814738471, 50.5631679242], [2.8809461175, 50.5664541308], [2.8820613279, 50.5716257683], [2.8842154630000003, 50.5756073439], [2.8844996538, 50.5758310874], [2.8850093635, 50.5760523471], [2.8921581143, 50.5779946826], [2.9012033702, 50.5791644814], [2.9046563204, 50.5793727115], [2.9044401872, 50.5788807155], [2.9058024121, 50.5747837622], [2.9078212435, 50.5714016774], [2.91140804, 50.5617452288], [2.9163218730000002, 50.5512753808], [2.9168766266, 50.5505999095], [2.9156076683, 50.5504177496], [2.9120095299, 50.5497609427], [2.9110044988, 50.5493177389], [2.9100840093, 50.548872793], [2.9092339678, 50.5484287891], [2.9030361352, 50.543154621], [2.9011835656000002, 50.5411893235], [2.9004066309, 50.5359362259], [2.9003993534, 50.535343833]]]}";50.5589442612, 2.89690949866
59527;Saint-André-lez-Lille;1893.30933109;2983.12424518;564.377439248;1212.15102719;"{""type"": ""Polygon"", ""coordinates"": [[[3.0230303792, 50.6717104686], [3.0231108543, 50.671675456], [3.0234144224, 50.6715919432], [3.0234594417, 50.6712311892], [3.0240622055, 50.670795846], [3.0256462271, 50.6700991639], [3.0345837655, 50.6666878481], [3.04402898, 50.6639720654], [3.0461964211, 50.6656799005], [3.04755003, 50.6666862545], [3.0527970228, 50.6694211486], [3.0546444351, 50.6698196837], [3.0578374547, 50.6700973232], [3.0609883593, 50.6693877844], [3.0623538159, 50.6659725685], [3.0624214529, 50.6647269641], [3.0623716271, 50.6643985458], [3.0621948657, 50.6641796721], [3.0616694471, 50.6640282757], [3.061117318, 50.663969321], [3.0562230792, 50.6546468214], [3.0561401509, 50.6537054865], [3.0564087609, 50.6528070663], [3.0566864377, 50.6524461843], [3.0585862357, 50.6510686864], [3.0595912319, 50.651047568], [3.0596837996, 50.6505476693], [3.0594742147, 50.6499752254], [3.0578416914, 50.6492715327], [3.048477888, 50.6478737906], [3.0477396247, 50.6477986943], [3.0458188805, 50.6480677428], [3.0467360344, 50.6492654395], [3.0454222152, 50.6511388113], [3.0431079239, 50.6535374948], [3.0352366225, 50.6593838244], [3.0290392063, 50.6647814288], [3.0273824644, 50.6663692781], [3.0241108874, 50.6692523455], [3.0207540922, 50.6718598341], [3.0209447617, 50.6719360791], [3.0222623318, 50.672048022], [3.0230303792, 50.6717104686]]]}";50.6603454446, 3.04727537119
59585;Templemars;613.298288509;756.339242054;135.635696822;297.460880196;"{""type"": ""Polygon"", ""coordinates"": [[[3.0654847034, 50.5852401494], [3.0658354806, 50.5850586705], [3.0714997841, 50.5812034911], [3.0716377316, 50.581068787], [3.0718443615, 50.5806638964], [3.070370817, 50.5772542442], [3.0686405388, 50.5745644994], [3.068576746, 50.5701595662], [3.0740559491, 50.5643764208], [3.0741938422, 50.5642408131], [3.0761791934, 50.5641848603], [3.0766738542, 50.5642267388], [3.0763452845, 50.5631355581], [3.0737260011, 50.5613456914], [3.0714457169, 50.5590269276], [3.0689144165, 50.5563851438], [3.0687510148, 50.5564067753], [3.0662645983, 50.5566154585], [3.0620038756, 50.5564363623], [3.0598709952, 50.5565881957], [3.0545852871, 50.5596152998], [3.0504105025, 50.5638560622], [3.0462955694, 50.5665214978], [3.0429937869, 50.5680655138], [3.0405410099, 50.5688956418], [3.0425574996, 50.5720694593], [3.0454472884, 50.5712454184], [3.0457291478, 50.5712435197], [3.0483234553, 50.5754096581], [3.049628331, 50.578012796], [3.0601793478, 50.5846881875], [3.0627999858, 50.5847183004], [3.0654847034, 50.5852401494]]]}";50.5701255161, 3.06006386643
